customer_id,order_id,order_date,category,channel,units,gross_sales,discount_rate,net_sales,returned
C00330,C00330-O010,2025-12-10,Beauty,Online,1,128.6,0.23,99.02,0
C00330,C00330-O009,2025-12-14,Grocery,Online,1,107.34,0.3389,70.96,0
C00330,C00330-O006,2025-12-20,Fashion,Online,1,101.22,0.0983,91.27,0
C00330,C00330-O005,2025-12-23,Fashion,Online,3,114.5,0.1388,98.61,0
C00330,C00330-O001,2025-12-24,Beauty,Online,5,109.81,0.1408,94.34,0
C00330,C00330-O011,2025-12-24,Home,Online,3,110.66,0.1532,93.71,0
C00330,C00330-O007,2026-02-02,Beauty,Online,3,107.92,0.2763,78.1,0
C00330,C00330-O014,2026-03-13,Electronics,Online,3,112.4,0.1163,99.33,0
C00331,C00331-O007,2025-06-12,Beauty,Online,2,60.0,0.65,21.0,0
C00331,C00331-O001,2025-07-01,Beauty,Online,9,47.83,0.3741,29.94,0
C00331,C00331-O006,2025-08-13,Fashion,Online,3,82.52,0.2961,58.08,1
C00331,C00331-O002,2025-09-12,Grocery,Store,4,100.77,0.423,58.14,0
C00331,C00331-O005,2025-10-21,Fashion,Online,1,112.98,0.3115,77.78,0
C00331,C00331-O004,2025-11-10,Fashion,Store,1,52.76,0.3257,35.58,0
C00331,C00331-O003,2026-02-09,Fashion,Online,4,85.26,0.6009,34.03,0
C00331,C00331-O008,2026-02-26,Fashion,Store,2,48.07,0.1625,40.26,0
C00332,C00332-O007,2025-05-15,Beauty,Online,5,98.97,0.0603,93.0,0
C00332,C00332-O014,2025-06-28,Electronics,Online,2,177.11,0.283,126.99,0
C00332,C00332-O013,2025-07-09,Beauty,Online,4,144.39,0.1381,124.45,0
C00332,C00332-O015,2025-07-14,Grocery,Online,3,199.38,0.4329,113.07,0
C00332,C00332-O003,2025-07-23,Home,Store,1,147.07,0.2506,110.21,0
C00332,C00332-O009,2025-08-10,Fashion,Online,6,128.67,0.123,112.85,0
C00332,C00332-O001,2025-09-11,Electronics,Online,2,127.0,0.0653,118.7,0
C00332,C00332-O005,2025-10-04,Beauty,Online,2,112.12,0.1137,99.37,0
C00332,C00332-O008,2025-10-13,Electronics,Store,1,116.12,0.157,97.88,0
C00332,C00332-O010,2025-10-28,Electronics,Online,3,152.22,0.1058,136.12,0
C00332,C00332-O012,2025-11-09,Sports,Store,2,182.0,0.3573,116.97,0
C00332,C00332-O004,2025-11-24,Sports,Online,1,141.38,0.1044,126.62,0
C00332,C00332-O011,2025-12-15,Fashion,Online,3,108.01,0.1177,95.29,0
C00332,C00332-O002,2025-12-16,Home,Store,3,75.38,0.2109,59.49,0
C00332,C00332-O018,2025-12-28,Beauty,Online,2,148.86,0.0747,137.74,0
C00332,C00332-O006,2026-01-12,Home,Online,3,66.23,0.2161,51.92,0
C00332,C00332-O017,2026-01-17,Beauty,Online,3,134.76,0.2321,103.48,1
C00332,C00332-O016,2026-01-25,Beauty,Online,1,200.34,0.1662,167.05,0
C00332,C00332-O019,2026-03-02,Electronics,Store,4,128.58,0.2565,95.6,0
C00333,C00333-O004,2025-06-06,Fashion,Online,2,78.86,0.5814,33.01,0
C00333,C00333-O002,2025-07-05,Sports,Online,2,117.79,0.4789,61.39,1
C00333,C00333-O003,2025-07-15,Home,Online,4,84.35,0.2405,64.06,0
C00333,C00333-O001,2025-08-22,Fashion,Online,1,104.88,0.4356,59.19,0
C00333,C00333-O005,2026-01-06,Home,Online,5,43.83,0.3236,29.65,0
C00334,C00334-O001,2025-08-15,Beauty,Store,5,46.96,0.1775,38.62,0
C00335,C00335-O023,2025-08-18,Grocery,Store,1,214.52,0.0439,205.11,1
C00335,C00335-O015,2025-08-29,Electronics,Online,4,148.54,0.0268,144.57,0
C00335,C00335-O001,2025-09-05,Beauty,Online,3,181.03,0.0295,175.7,0
C00335,C00335-O004,2025-09-06,Electronics,Online,3,267.86,0.1647,223.75,0
C00335,C00335-O024,2025-09-06,Beauty,Store,4,112.31,0.0769,103.67,0
C00335,C00335-O014,2025-09-13,Fashion,Store,1,228.29,0.1546,192.99,0
C00335,C00335-O009,2025-10-22,Sports,Online,1,122.15,0.0644,114.28,0
C00335,C00335-O018,2025-10-25,Electronics,Online,3,198.13,0.1207,174.21,0
C00335,C00335-O011,2025-11-04,Grocery,Online,3,116.36,0.0815,106.88,0
C00335,C00335-O013,2025-11-09,Fashion,Store,7,223.98,0.1428,192.0,0
C00335,C00335-O019,2025-11-14,Electronics,Online,1,155.59,0.1777,127.94,0
C00335,C00335-O020,2025-11-28,Fashion,Store,1,244.27,0.0621,229.11,0
C00335,C00335-O002,2025-12-12,Fashion,Online,3,211.33,0.063,198.01,0
C00335,C00335-O003,2025-12-20,Sports,Online,2,166.29,0.093,150.83,0
C00335,C00335-O006,2025-12-24,Home,Online,2,195.4,0.1861,159.05,0
C00335,C00335-O017,2026-01-05,Electronics,Store,1,99.95,0.1372,86.23,0
C00335,C00335-O012,2026-01-07,Grocery,Online,2,189.17,0.044,180.85,0
C00335,C00335-O022,2026-02-04,Electronics,Online,2,142.05,0.0458,135.55,0
C00335,C00335-O016,2026-02-12,Electronics,Store,1,212.76,0.1437,182.19,0
C00335,C00335-O005,2026-02-14,Home,Online,3,259.49,0.091,235.88,0
C00335,C00335-O007,2026-02-16,Electronics,Store,5,218.98,0.241,166.2,0
C00335,C00335-O008,2026-02-16,Electronics,Store,3,129.98,0.0237,126.89,0
C00335,C00335-O010,2026-02-21,Electronics,Store,5,115.88,0.1565,97.74,0
C00335,C00335-O021,2026-03-02,Sports,Store,2,219.88,0.0926,199.53,0
C00335,C00335-O025,2026-03-19,Fashion,Online,2,90.74,0.0975,81.89,0
C00336,C00336-O004,2025-06-25,Fashion,Online,1,111.92,0.3416,73.68,1
C00336,C00336-O003,2025-08-02,Beauty,Online,3,64.97,0.4235,37.45,0
C00336,C00336-O002,2025-09-24,Beauty,Online,1,79.05,0.3582,50.74,1
C00336,C00336-O007,2025-10-02,Sports,Online,1,81.36,0.3994,48.87,0
C00336,C00336-O008,2025-11-08,Beauty,Online,3,46.47,0.3156,31.8,0
C00336,C00336-O001,2025-11-09,Grocery,Store,2,100.7,0.6203,38.23,0
C00336,C00336-O006,2025-11-18,Grocery,Online,3,131.59,0.1832,107.48,0
C00336,C00336-O005,2025-12-27,Grocery,Online,6,53.94,0.5609,23.69,0
C00336,C00336-O009,2026-03-01,Home,Online,5,63.61,0.6077,24.96,0
C00337,C00337-O005,2025-08-26,Electronics,Store,1,156.73,0.1257,137.03,0
C00337,C00337-O004,2025-10-01,Fashion,Store,5,175.38,0.045,167.49,0
C00337,C00337-O007,2025-10-14,Beauty,Online,4,233.11,0.1634,195.02,0
C00337,C00337-O008,2025-10-19,Home,Online,5,132.45,0.0428,126.78,0
C00337,C00337-O013,2025-10-25,Fashion,Online,5,115.27,0.0444,110.15,0
C00337,C00337-O010,2025-10-29,Beauty,Store,2,142.29,0.0509,135.05,0
C00337,C00337-O003,2025-11-03,Beauty,Store,3,129.23,0.0317,125.14,0
C00337,C00337-O002,2025-11-26,Electronics,Online,2,132.95,0.01,131.62,0
C00337,C00337-O009,2025-12-03,Electronics,Store,3,180.23,0.1799,147.8,0
C00337,C00337-O001,2025-12-23,Home,Store,3,154.1,0.2128,121.31,0
C00337,C00337-O012,2026-01-04,Electronics,Online,2,249.48,0.1085,222.42,0
C00337,C00337-O006,2026-01-08,Electronics,Online,2,201.04,0.1158,177.76,0
C00337,C00337-O011,2026-02-04,Home,Online,2,122.07,0.1907,98.79,0
C00337,C00337-O014,2026-03-17,Home,Online,2,292.25,0.0641,273.5,0
C00338,C00338-O012,2025-05-28,Beauty,Online,1,68.85,0.1802,56.44,0
C00338,C00338-O008,2025-06-02,Grocery,Online,2,94.97,0.4807,49.32,1
C00338,C00338-O006,2025-06-03,Sports,Store,1,67.1,0.2228,52.15,0
C00338,C00338-O005,2025-06-08,Home,Online,3,102.73,0.4335,58.2,0
C00338,C00338-O011,2025-07-10,Sports,Store,3,63.93,0.4778,33.38,0
C00338,C00338-O009,2025-08-09,Fashion,Online,2,43.64,0.404,26.01,0
C00338,C00338-O013,2025-09-21,Home,Online,1,116.65,0.4119,68.59,0
C00338,C00338-O001,2025-10-11,Fashion,Online,2,67.42,0.4565,36.65,1
C00338,C00338-O010,2025-11-15,Fashion,Store,6,79.15,0.2963,55.7,0
C00338,C00338-O002,2025-11-19,Beauty,Online,1,84.64,0.6268,31.59,0
C00338,C00338-O004,2025-11-27,Beauty,Store,3,54.64,0.65,19.12,0
C00338,C00338-O003,2025-12-04,Beauty,Online,2,125.3,0.6076,49.17,0
C00338,C00338-O007,2025-12-12,Sports,Store,5,110.3,0.6462,39.02,0
C00338,C00338-O014,2026-02-28,Sports,Store,4,78.65,0.3159,53.81,1
C00339,C00339-O004,2025-07-19,Electronics,Store,1,229.13,0.0946,207.45,0
C00339,C00339-O002,2025-08-09,Sports,Store,1,258.68,0.0749,239.3,0
C00339,C00339-O003,2025-09-08,Electronics,Online,2,117.7,0.085,107.69,0
C00339,C00339-O001,2025-10-26,Beauty,Store,1,133.77,0.1901,108.34,0
C00339,C00339-O005,2025-11-10,Home,Store,4,152.46,0.0812,140.08,0
C00339,C00339-O006,2025-11-26,Electronics,Online,3,184.83,0.0366,178.08,0
C00339,C00339-O007,2025-11-30,Fashion,Online,5,169.5,0.0192,166.25,0
C00339,C00339-O008,2026-03-14,Fashion,Online,1,145.82,0.1158,128.93,0
C00340,C00340-O001,2025-06-16,Home,Store,4,50.88,0.4891,25.99,0
C00340,C00340-O002,2025-07-03,Home,Online,3,88.72,0.211,70.0,0
C00340,C00340-O003,2025-10-08,Sports,Store,1,109.33,0.1933,88.19,0
C00341,C00341-O006,2025-07-09,Home,Online,6,156.18,0.058,147.13,0
C00341,C00341-O009,2025-09-10,Electronics,Store,2,151.65,0.122,133.16,0
C00341,C00341-O003,2025-09-21,Electronics,Store,1,122.07,0.0229,119.28,0
C00341,C00341-O010,2025-09-30,Fashion,Online,1,176.29,0.089,160.6,0
C00341,C00341-O011,2025-10-02,Electronics,Store,4,266.75,0.0432,255.22,0
C00341,C00341-O007,2025-11-11,Electronics,Store,3,123.24,0.1203,108.42,0
C00341,C00341-O001,2025-11-24,Home,Store,2,237.01,0.0822,217.53,0
C00341,C00341-O004,2025-11-29,Electronics,Store,3,299.45,0.0924,271.78,0
C00341,C00341-O002,2025-12-12,Sports,Store,4,210.28,0.0936,190.6,0
C00341,C00341-O008,2025-12-31,Beauty,Store,3,161.59,0.0463,154.11,0
C00341,C00341-O005,2026-01-17,Beauty,Online,1,136.07,0.0238,132.84,0
C00341,C00341-O012,2026-03-17,Home,Online,2,271.89,0.1917,219.78,0
C00342,C00342-O001,2025-09-07,Grocery,Store,2,35.28,0.1308,30.66,0
C00343,C00343-O002,2025-07-20,Beauty,Online,1,105.35,0.5628,46.05,0
C00343,C00343-O001,2025-08-17,Fashion,Online,5,93.67,0.3106,64.58,0
C00343,C00343-O004,2025-09-21,Sports,Online,2,87.33,0.3337,58.19,0
C00343,C00343-O003,2025-10-04,Beauty,Online,2,103.52,0.5087,50.86,0
C00343,C00343-O005,2025-12-16,Home,Online,2,156.98,0.2622,115.82,0
C00343,C00343-O006,2026-02-01,Beauty,Online,1,110.59,0.6042,43.77,0
C00344,C00344-O006,2025-06-16,Fashion,Online,1,63.74,0.3276,42.86,0
C00344,C00344-O007,2025-07-21,Electronics,Online,3,72.46,0.4354,40.92,0
C00344,C00344-O008,2025-08-23,Fashion,Online,1,103.79,0.5934,42.2,0
C00344,C00344-O001,2025-08-26,Home,Online,5,134.29,0.3934,81.46,1
C00344,C00344-O009,2025-10-07,Sports,Online,3,86.56,0.5156,41.93,0
C00344,C00344-O004,2025-10-21,Sports,Online,1,96.55,0.4302,55.01,0
C00344,C00344-O005,2025-10-21,Home,Store,1,93.98,0.2999,65.79,0
C00344,C00344-O002,2025-10-22,Grocery,Store,6,66.42,0.5004,33.18,0
C00344,C00344-O003,2025-12-04,Home,Online,3,94.85,0.3807,58.74,0
C00344,C00344-O010,2026-01-05,Fashion,Online,3,78.85,0.4968,39.68,0
C00345,C00345-O003,2025-05-21,Fashion,Online,1,52.68,0.3527,34.1,0
C00345,C00345-O009,2025-07-04,Home,Online,5,93.29,0.4013,55.85,1
C00345,C00345-O006,2025-07-10,Sports,Store,2,73.21,0.5607,32.16,0
C00345,C00345-O004,2025-08-10,Electronics,Online,3,108.57,0.65,38.0,0
C00345,C00345-O005,2025-08-12,Fashion,Online,2,82.88,0.4068,49.17,0
C00345,C00345-O011,2025-09-15,Home,Online,2,69.53,0.4385,39.04,0
C00345,C00345-O001,2025-10-01,Beauty,Online,1,105.18,0.1132,93.27,0
C00345,C00345-O010,2025-10-12,Grocery,Online,3,75.1,0.4779,39.21,0
C00345,C00345-O007,2025-11-21,Fashion,Online,2,51.24,0.3439,33.62,0
C00345,C00345-O008,2025-12-06,Beauty,Online,2,35.47,0.5384,16.37,0
C00345,C00345-O002,2025-12-25,Beauty,Online,3,31.44,0.3122,21.63,0
C00345,C00345-O012,2026-02-13,Beauty,Online,5,133.21,0.329,89.38,0
C00346,C00346-O009,2025-07-17,Beauty,Store,1,95.31,0.6071,37.45,0
C00346,C00346-O002,2025-09-04,Grocery,Store,1,69.01,0.3388,45.62,1
C00346,C00346-O004,2025-09-11,Fashion,Online,2,72.68,0.2621,53.63,0
C00346,C00346-O010,2025-09-28,Fashion,Online,2,83.6,0.5862,34.6,0
C00346,C00346-O006,2025-10-05,Sports,Store,3,92.98,0.65,32.54,0
C00346,C00346-O003,2025-10-08,Beauty,Online,2,112.46,0.624,42.28,0
C00346,C00346-O011,2025-10-18,Beauty,Online,5,48.17,0.6203,18.29,0
C00346,C00346-O005,2025-11-08,Home,Online,5,105.21,0.65,36.82,0
C00346,C00346-O007,2025-11-21,Grocery,Online,6,82.42,0.3887,50.38,0
C00346,C00346-O008,2025-12-06,Beauty,Online,3,75.26,0.4726,39.69,1
C00346,C00346-O001,2025-12-11,Beauty,Online,1,89.05,0.5988,35.72,0
C00346,C00346-O012,2026-01-12,Home,Online,3,59.43,0.65,20.8,0
C00347,C00347-O006,2025-03-31,Grocery,Store,5,39.5,0.2091,31.24,0
C00347,C00347-O001,2025-04-02,Home,Store,3,70.69,0.3496,45.98,0
C00347,C00347-O002,2025-04-02,Home,Online,2,70.62,0.3289,47.4,0
C00347,C00347-O004,2025-04-11,Sports,Online,2,43.55,0.3233,29.47,0
C00347,C00347-O005,2025-05-06,Beauty,Online,1,71.65,0.3243,48.41,0
C00347,C00347-O003,2025-05-20,Home,Store,5,39.09,0.2211,30.44,0
C00347,C00347-O007,2025-08-15,Sports,Store,1,61.2,0.3747,38.27,0
C00348,C00348-O016,2025-08-18,Grocery,Online,3,126.55,0.3427,83.18,0
C00348,C00348-O007,2025-08-25,Beauty,Online,1,87.76,0.1342,75.98,0
C00348,C00348-O008,2025-10-05,Home,Online,2,196.19,0.2024,156.48,0
C00348,C00348-O004,2025-10-22,Beauty,Store,5,89.56,0.3505,58.17,0
C00348,C00348-O010,2025-10-23,Beauty,Online,1,73.47,0.1102,65.37,0
C00348,C00348-O005,2025-10-24,Electronics,Online,2,142.04,0.2115,111.99,0
C00348,C00348-O006,2025-11-08,Beauty,Online,2,151.47,0.2117,119.41,0
C00348,C00348-O013,2025-11-11,Beauty,Store,8,95.71,0.3831,59.04,0
C00348,C00348-O015,2025-11-28,Electronics,Online,1,94.7,0.3164,64.74,0
C00348,C00348-O009,2025-12-19,Fashion,Online,1,119.44,0.2357,91.28,1
C00348,C00348-O003,2026-01-13,Beauty,Online,8,133.78,0.3343,89.06,0
C00348,C00348-O011,2026-01-23,Grocery,Online,2,96.32,0.322,65.3,0
C00348,C00348-O012,2026-02-09,Fashion,Online,4,158.64,0.1348,137.25,0
C00348,C00348-O014,2026-02-24,Electronics,Online,2,74.96,0.1676,62.4,0
C00348,C00348-O002,2026-02-26,Fashion,Online,4,115.75,0.286,82.64,0
C00348,C00348-O001,2026-02-27,Home,Store,1,97.37,0.3268,65.55,0
C00348,C00348-O017,2026-03-09,Grocery,Online,3,103.86,0.4033,61.97,0
C00349,C00349-O006,2025-05-07,Beauty,Online,5,97.85,0.538,45.21,1
C00349,C00349-O003,2025-05-26,Grocery,Online,1,103.44,0.6164,39.68,0
C00349,C00349-O011,2025-05-26,Electronics,Online,1,62.54,0.5935,25.42,1
C00349,C00349-O001,2025-07-26,Beauty,Online,3,73.3,0.3424,48.21,0
C00349,C00349-O004,2025-07-31,Fashion,Online,3,62.49,0.5407,28.7,0
C00349,C00349-O010,2025-08-06,Fashion,Online,3,95.69,0.2395,72.77,0
C00349,C00349-O008,2025-09-26,Fashion,Online,3,68.29,0.5226,32.6,0
C00349,C00349-O007,2025-09-29,Fashion,Online,2,115.05,0.1623,96.38,1
C00349,C00349-O005,2025-10-03,Beauty,Online,2,80.95,0.2193,63.19,0
C00349,C00349-O009,2025-10-30,Fashion,Store,4,72.1,0.33,48.31,0
C00349,C00349-O002,2025-12-02,Electronics,Online,1,91.36,0.5356,42.43,0
C00349,C00349-O012,2026-01-09,Home,Online,1,119.04,0.3014,83.16,0
C00350,C00350-O012,2025-08-02,Sports,Online,3,187.33,0.0378,180.24,0
C00350,C00350-O005,2025-08-16,Electronics,Online,2,132.66,0.2097,104.85,0
C00350,C00350-O010,2025-08-21,Fashion,Store,2,236.94,0.0534,224.29,0
C00350,C00350-O011,2025-09-03,Electronics,Online,1,156.03,0.0754,144.27,0
C00350,C00350-O014,2025-09-05,Sports,Online,3,394.91,0.166,329.35,0
C00350,C00350-O002,2025-11-25,Sports,Online,3,166.62,0.1223,146.23,0
C00350,C00350-O017,2025-12-01,Home,Store,1,137.06,0.1212,120.44,0
C00350,C00350-O016,2025-12-08,Fashion,Online,2,76.17,0.0432,72.88,0
C00350,C00350-O009,2025-12-09,Fashion,Store,4,150.39,0.01,148.89,0
C00350,C00350-O013,2026-01-24,Home,Online,1,123.71,0.0134,122.05,0
C00350,C00350-O004,2026-01-29,Home,Online,5,139.6,0.1235,122.36,0
C00350,C00350-O003,2026-02-06,Sports,Online,4,198.88,0.1347,172.09,0
C00350,C00350-O007,2026-02-07,Beauty,Online,4,159.61,0.0422,152.88,0
C00350,C00350-O015,2026-02-16,Electronics,Online,3,124.17,0.1779,102.08,0
C00350,C00350-O006,2026-02-25,Fashion,Store,2,124.45,0.0456,118.78,0
C00350,C00350-O008,2026-03-08,Electronics,Store,1,159.88,0.0479,152.22,0
C00350,C00350-O001,2026-03-17,Sports,Online,5,129.67,0.0534,122.75,0
C00350,C00350-O018,2026-03-23,Home,Online,3,173.14,0.0995,155.91,0
C00351,C00351-O006,2025-08-14,Fashion,Online,5,68.99,0.6319,25.4,0
C00351,C00351-O001,2025-08-21,Grocery,Online,5,88.94,0.5385,41.05,0
C00351,C00351-O005,2025-10-16,Grocery,Online,3,63.05,0.38,39.09,1
C00351,C00351-O004,2025-10-30,Grocery,Online,1,55.57,0.3532,35.94,0
C00351,C00351-O003,2025-11-11,Beauty,Online,1,84.73,0.489,43.3,0
C00351,C00351-O002,2026-01-06,Beauty,Store,1,48.54,0.2939,34.27,0
C00351,C00351-O007,2026-01-13,Fashion,Online,1,140.24,0.4991,70.25,0
C00351,C00351-O008,2026-02-13,Electronics,Online,1,113.1,0.5872,46.69,0
C00352,C00352-O007,2025-07-09,Home,Store,3,334.95,0.1275,292.25,0
C00352,C00352-O004,2025-08-08,Fashion,Store,1,143.61,0.1832,117.3,0
C00352,C00352-O005,2025-08-09,Electronics,Online,2,256.8,0.0485,244.35,0
C00352,C00352-O011,2025-08-15,Beauty,Online,1,168.32,0.0144,165.9,0
C00352,C00352-O008,2025-08-23,Electronics,Online,3,291.34,0.184,237.73,0
C00352,C00352-O001,2025-09-05,Sports,Store,2,140.71,0.0843,128.84,0
C00352,C00352-O018,2025-10-12,Electronics,Online,1,147.06,0.0899,133.84,0
C00352,C00352-O006,2025-11-05,Home,Online,4,156.71,0.059,147.47,0
C00352,C00352-O002,2025-11-21,Beauty,Store,3,224.13,0.0266,218.17,0
C00352,C00352-O012,2025-12-01,Grocery,Online,3,128.14,0.0804,117.83,0
C00352,C00352-O016,2025-12-09,Beauty,Online,6,124.34,0.1741,102.69,0
C00352,C00352-O003,2025-12-14,Electronics,Online,1,101.99,0.1658,85.09,0
C00352,C00352-O013,2025-12-14,Sports,Online,3,168.74,0.0568,159.15,1
C00352,C00352-O014,2025-12-14,Home,Online,1,270.92,0.1215,238.01,0
C00352,C00352-O010,2025-12-20,Beauty,Online,3,391.8,0.0778,361.31,0
C00352,C00352-O009,2026-01-24,Electronics,Store,5,157.18,0.0325,152.06,0
C00352,C00352-O015,2026-01-29,Sports,Online,1,211.45,0.0972,190.9,0
C00352,C00352-O017,2026-02-25,Electronics,Store,2,203.11,0.0301,197.0,0
C00352,C00352-O019,2026-03-15,Electronics,Online,5,198.05,0.144,169.52,0
C00353,C00353-O008,2025-08-19,Grocery,Online,2,115.3,0.2049,91.67,0
C00353,C00353-O009,2025-10-13,Home,Online,2,119.13,0.6362,43.34,0
C00353,C00353-O007,2025-10-21,Fashion,Online,1,74.98,0.65,26.24,0
C00353,C00353-O003,2025-10-26,Fashion,Online,1,85.13,0.3756,53.16,0
C00353,C00353-O006,2025-10-26,Home,Online,3,94.2,0.418,54.83,0
C00353,C00353-O004,2025-11-10,Sports,Online,1,110.57,0.2661,81.15,0
C00353,C00353-O002,2025-11-16,Beauty,Online,3,73.49,0.5741,31.3,0
C00353,C00353-O001,2025-11-30,Beauty,Online,3,65.31,0.5348,30.38,0
C00353,C00353-O005,2025-12-31,Home,Online,1,133.78,0.3176,91.3,0
C00353,C00353-O010,2026-02-21,Sports,Online,4,71.94,0.5727,30.74,1
C00354,C00354-O006,2025-05-06,Fashion,Online,1,123.4,0.2261,95.5,0
C00354,C00354-O001,2025-05-25,Fashion,Online,5,61.72,0.5991,24.75,0
C00354,C00354-O009,2025-07-11,Fashion,Online,3,64.2,0.5954,25.98,0
C00354,C00354-O003,2025-07-16,Sports,Online,2,42.52,0.3468,27.78,0
C00354,C00354-O002,2025-07-31,Sports,Online,1,102.31,0.3944,61.96,1
C00354,C00354-O004,2025-08-14,Home,Online,5,72.53,0.5008,36.2,1
C00354,C00354-O005,2025-10-18,Fashion,Online,2,72.07,0.65,25.22,0
C00354,C00354-O008,2025-10-25,Home,Online,3,185.26,0.441,103.56,0
C00354,C00354-O007,2025-12-05,Sports,Online,2,56.69,0.3654,35.98,1
C00354,C00354-O010,2026-01-18,Grocery,Online,4,82.01,0.4743,43.11,0
C00355,C00355-O005,2025-03-28,Sports,Store,2,193.05,0.1459,164.88,0
C00355,C00355-O004,2025-04-13,Sports,Store,2,209.87,0.2653,154.19,0
C00355,C00355-O009,2025-04-14,Sports,Online,1,204.27,0.3103,140.88,0
C00355,C00355-O008,2025-04-17,Home,Online,3,348.18,0.1796,285.65,0
C00355,C00355-O001,2025-04-18,Home,Store,1,274.8,0.1719,227.56,0
C00355,C00355-O003,2025-04-18,Sports,Online,2,335.56,0.2319,257.74,0
C00355,C00355-O002,2025-05-05,Home,Online,2,224.29,0.1988,179.7,0
C00355,C00355-O006,2025-05-09,Home,Store,4,150.09,0.1499,127.59,0
C00355,C00355-O010,2025-05-09,Beauty,Store,3,426.42,0.3421,280.52,0
C00355,C00355-O007,2025-05-15,Beauty,Store,4,161.92,0.1303,140.82,0
C00355,C00355-O011,2025-08-31,Electronics,Store,2,135.32,0.263,99.74,0
C00356,C00356-O003,2025-03-30,Electronics,Store,2,225.19,0.3512,146.1,0
C00356,C00356-O005,2025-04-19,Electronics,Store,2,214.05,0.0747,198.07,0
C00356,C00356-O004,2025-05-03,Sports,Online,1,153.13,0.3093,105.76,0
C00356,C00356-O002,2025-05-13,Home,Store,1,447.67,0.0946,405.33,0
C00356,C00356-O008,2025-05-13,Home,Store,1,152.78,0.1734,126.29,0
C00356,C00356-O006,2025-05-16,Electronics,Online,1,357.7,0.323,242.16,0
C00356,C00356-O007,2025-06-21,Electronics,Online,2,255.95,0.1894,207.47,0
C00356,C00356-O001,2025-07-17,Electronics,Online,3,195.57,0.2031,155.85,0
C00356,C00356-O009,2025-10-14,Home,Store,2,241.16,0.2577,179.02,1
C00357,C00357-O003,2025-05-18,Fashion,Online,3,73.95,0.5852,30.67,0
C00357,C00357-O004,2025-06-03,Beauty,Online,4,60.7,0.65,21.25,0
C00357,C00357-O008,2025-08-01,Grocery,Online,4,114.85,0.4719,60.65,1
C00357,C00357-O007,2025-08-16,Beauty,Online,3,117.76,0.6139,45.47,0
C00357,C00357-O005,2025-08-20,Beauty,Online,2,76.24,0.5065,37.62,0
C00357,C00357-O002,2025-11-02,Grocery,Store,2,95.73,0.65,33.51,0
C00357,C00357-O006,2025-11-28,Fashion,Online,1,88.74,0.3631,56.52,0
C00357,C00357-O009,2025-12-10,Beauty,Online,3,112.94,0.3965,68.16,0
C00357,C00357-O001,2025-12-15,Grocery,Online,3,65.97,0.6281,24.53,0
C00357,C00357-O010,2026-02-11,Home,Online,3,80.89,0.3296,54.23,0
C00358,C00358-O004,2025-07-09,Beauty,Store,3,112.06,0.5742,47.71,0
C00358,C00358-O008,2025-07-15,Beauty,Online,2,66.53,0.2791,47.96,0
C00358,C00358-O001,2025-07-22,Home,Online,3,115.67,0.3825,71.42,0
C00358,C00358-O013,2025-08-13,Home,Online,2,64.58,0.4102,38.09,0
C00358,C00358-O012,2025-08-16,Grocery,Online,3,89.88,0.65,31.46,0
C00358,C00358-O007,2025-09-09,Home,Store,3,89.37,0.6299,33.07,1
C00358,C00358-O003,2025-09-29,Home,Online,1,100.53,0.4524,55.05,0
C00358,C00358-O009,2025-10-10,Fashion,Online,3,88.96,0.65,31.14,0
C00358,C00358-O011,2025-10-28,Beauty,Online,1,95.72,0.3357,63.58,1
C00358,C00358-O006,2025-11-27,Beauty,Online,1,78.95,0.4515,43.31,1
C00358,C00358-O010,2025-12-07,Beauty,Store,4,107.35,0.65,37.57,0
C00358,C00358-O005,2025-12-10,Fashion,Online,1,76.62,0.4181,44.58,1
C00358,C00358-O002,2026-01-25,Electronics,Online,1,85.93,0.2857,61.38,0
C00358,C00358-O014,2026-03-08,Beauty,Online,1,104.05,0.2946,73.4,0
C00359,C00359-O004,2025-04-02,Fashion,Online,2,258.76,0.3243,174.85,0
C00359,C00359-O007,2025-04-04,Home,Store,5,221.79,0.1703,184.02,0
C00359,C00359-O005,2025-04-09,Sports,Store,1,246.76,0.1208,216.96,1
C00359,C00359-O001,2025-04-24,Electronics,Store,1,316.38,0.0953,286.21,0
C00359,C00359-O010,2025-04-30,Grocery,Store,3,362.05,0.2121,285.27,0
C00359,C00359-O003,2025-05-09,Home,Online,1,130.76,0.2202,101.96,0
C00359,C00359-O008,2025-05-12,Sports,Store,7,193.39,0.2944,136.45,0
C00359,C00359-O006,2025-05-14,Home,Online,2,149.98,0.3199,101.99,0
C00359,C00359-O009,2025-05-18,Electronics,Online,6,275.35,0.2901,195.48,0
C00359,C00359-O002,2025-05-24,Sports,Store,1,395.12,0.1113,351.16,0
C00359,C00359-O011,2025-11-03,Electronics,Store,2,307.95,0.096,278.38,0
C00360,C00360-O001,2025-04-28,Fashion,Online,6,99.81,0.3026,69.61,0
C00360,C00360-O005,2025-05-12,Beauty,Online,5,92.72,0.4483,51.15,0
C00360,C00360-O003,2025-06-11,Beauty,Online,5,161.14,0.4996,80.64,0
C00360,C00360-O006,2025-09-18,Home,Store,3,77.72,0.5248,36.94,0
C00360,C00360-O002,2025-12-07,Fashion,Store,1,104.83,0.3827,64.71,1
C00360,C00360-O004,2026-01-13,Home,Online,2,96.49,0.65,33.77,1
