customer_id,latent_persona,tenure_months,signup_date,support_ticket_bias,order_count,total_spend,avg_order_value,avg_discount_rate,return_rate,online_order_share,unique_categories,active_months,total_units,last_order_date,first_order_date,recency_days,purchase_frequency_per_month,revenue_per_month,active_month_ratio,avg_units_per_order,support_tickets,cluster_id,segment_name
C00698,Discount-Led,24,2024-03-27,1,10,417.01,41.701,0.4451,0.1,0.8,5,6,18,2025-12-24,2025-05-07,92,0.4167,17.3754,0.25,1.8,3,2,Discount-Driven
C00699,Discount-Led,14,2025-01-25,0,12,539.72,44.9767,0.434,0.3333,0.75,6,8,31,2026-02-05,2025-05-01,49,0.8571,38.5514,0.5714,2.5833,1,2,Discount-Driven
C00700,Loyal Growth,28,2023-11-26,1,18,1666.13,92.5628,0.2069,0.0,0.7222,6,10,50,2026-03-14,2025-06-23,12,0.6429,59.5046,0.3571,2.7778,1,0,Growth Loyalists
C00701,Loyal Growth,12,2025-03-27,1,17,1388.11,81.6535,0.3271,0.0,0.6471,4,6,46,2026-03-18,2025-06-01,8,1.4167,115.6758,0.5,2.7059,1,3,Champions
C00702,Loyal Growth,17,2024-10-26,1,13,1374.12,105.7015,0.2312,0.1538,0.9231,4,8,38,2026-03-01,2025-07-28,25,0.7647,80.8306,0.4706,2.9231,1,3,Champions
C00703,Champions,30,2023-09-26,1,20,3339.42,166.971,0.1244,0.1,0.65,6,8,45,2026-03-23,2025-06-28,3,0.6667,111.314,0.2667,2.25,1,0,Growth Loyalists
C00704,Dormant,17,2024-10-26,3,4,165.54,41.385,0.283,0.0,0.75,2,3,11,2025-10-13,2025-04-05,164,0.2353,9.7376,0.1765,2.75,5,1,Dormant
C00705,Loyal Growth,19,2024-08-26,1,7,512.25,73.1786,0.2906,0.1429,0.8571,4,7,17,2026-02-25,2025-06-23,29,0.3684,26.9605,0.3684,2.4286,2,2,Discount-Driven
C00706,Discount-Led,17,2024-10-26,0,7,349.31,49.9014,0.4865,0.1429,0.8571,3,6,17,2025-12-25,2025-05-19,91,0.4118,20.5476,0.3529,2.4286,0,2,Discount-Driven
C00707,Discount-Led,21,2024-06-26,1,10,411.23,41.123,0.4583,0.1,0.7,4,5,34,2026-01-05,2025-05-04,80,0.4762,19.5824,0.2381,3.4,1,2,Discount-Driven
C00708,Discount-Led,12,2025-03-27,2,12,471.68,39.3067,0.5239,0.0833,0.75,6,9,33,2026-01-11,2025-04-21,74,1.0,39.3067,0.75,2.75,3,3,Champions
C00709,High-Value At Risk,33,2023-06-27,1,15,2753.92,183.5947,0.2424,0.2667,0.4667,5,7,31,2025-11-24,2025-03-31,122,0.4545,83.4521,0.2121,2.0667,5,4,High-Value At Risk
C00710,High-Value At Risk,16,2024-11-25,3,9,1645.39,182.8211,0.2155,0.1111,0.5556,3,4,12,2025-08-21,2025-03-31,217,0.5625,102.8369,0.25,1.3333,7,4,High-Value At Risk
C00711,Dormant,11,2025-04-26,1,4,157.48,39.37,0.2797,0.25,0.5,3,2,8,2025-05-07,2025-04-27,323,0.3636,14.3164,0.1818,2.0,2,1,Dormant
C00712,Discount-Led,19,2024-08-26,2,5,207.3,41.46,0.4395,0.4,0.6,4,4,10,2026-01-12,2025-06-23,73,0.2632,10.9105,0.2105,2.0,4,1,Dormant
C00713,Dormant,19,2024-08-26,0,1,108.09,108.09,0.2285,1.0,0.0,1,1,5,2025-07-03,2025-07-03,266,0.0526,5.6889,0.0526,5.0,4,1,Dormant
C00714,Dormant,14,2025-01-25,0,4,163.4,40.85,0.3107,0.25,0.0,3,3,13,2025-06-13,2025-03-27,286,0.2857,11.6714,0.2143,3.25,2,1,Dormant
C00715,Discount-Led,23,2024-04-26,0,12,566.65,47.2208,0.5217,0.25,0.8333,5,8,33,2026-01-10,2025-04-19,75,0.5217,24.637,0.3478,2.75,0,2,Discount-Driven
C00716,Loyal Growth,14,2025-01-25,1,17,1656.25,97.4265,0.2205,0.0588,0.8235,5,9,53,2026-02-24,2025-06-07,30,1.2143,118.3036,0.6429,3.1176,2,3,Champions
C00717,Discount-Led,10,2025-05-26,0,10,504.24,50.424,0.4284,0.0,0.7,5,7,29,2026-03-08,2025-06-21,18,1.0,50.424,0.7,2.9,0,3,Champions
C00718,Champions,33,2023-06-27,0,14,2038.06,145.5757,0.0882,0.1429,0.5714,6,7,32,2026-03-24,2025-06-25,2,0.4242,61.7594,0.2121,2.2857,1,0,Growth Loyalists
C00719,Discount-Led,20,2024-07-26,0,10,525.67,52.567,0.3869,0.0,1.0,3,6,26,2026-01-23,2025-05-28,62,0.5,26.2835,0.3,2.6,0,2,Discount-Driven
C00720,Dormant,13,2025-02-24,3,5,252.85,50.57,0.2842,0.4,0.0,5,3,12,2025-08-08,2025-04-07,230,0.3846,19.45,0.2308,2.4,7,1,Dormant
C00721,High-Value At Risk,14,2025-01-25,2,13,1948.38,149.8754,0.2692,0.0769,0.6923,4,6,26,2025-12-05,2025-03-31,111,0.9286,139.17,0.4286,2.0,3,4,High-Value At Risk
C00722,High-Value At Risk,31,2023-08-27,1,16,2847.32,177.9575,0.2138,0.1875,0.6875,6,5,35,2025-09-22,2025-03-27,185,0.5161,91.849,0.1613,2.1875,3,4,High-Value At Risk
C00723,Champions,27,2023-12-27,0,20,3196.03,159.8015,0.0971,0.0,0.4,6,10,54,2026-03-17,2025-06-10,9,0.7407,118.3715,0.3704,2.7,0,0,Growth Loyalists
C00724,Dormant,6,2025-09-25,3,2,103.96,51.98,0.3042,0.0,0.5,2,2,2,2025-10-15,2025-09-29,162,0.3333,17.3267,0.3333,1.0,4,1,Dormant
C00725,Champions,31,2023-08-27,0,16,2788.78,174.2988,0.11,0.0,0.6875,6,10,43,2026-03-21,2025-05-08,5,0.5161,89.9606,0.3226,2.6875,0,0,Growth Loyalists
C00726,Champions,28,2023-11-26,0,19,2970.86,156.3611,0.0934,0.1053,0.5789,6,8,50,2026-03-20,2025-08-09,6,0.6786,106.1021,0.2857,2.6316,0,0,Growth Loyalists
C00727,Loyal Growth,16,2024-11-25,0,16,1563.86,97.7412,0.2615,0.0,0.75,5,8,39,2026-03-11,2025-07-20,15,1.0,97.7412,0.5,2.4375,0,3,Champions
C00728,Champions,22,2024-05-27,0,22,3586.37,163.0168,0.1087,0.0,0.5909,5,9,62,2026-03-21,2025-07-25,5,1.0,163.0168,0.4091,2.8182,0,0,Growth Loyalists
C00729,High-Value At Risk,36,2023-03-28,2,9,1288.45,143.1611,0.2627,0.1111,0.3333,5,4,23,2025-11-24,2025-04-10,122,0.25,35.7903,0.1111,2.5556,5,4,High-Value At Risk
C00730,High-Value At Risk,16,2024-11-25,6,12,1530.21,127.5175,0.2248,0.0833,0.5,4,5,22,2025-10-22,2025-03-30,155,0.75,95.6381,0.3125,1.8333,6,4,High-Value At Risk
C00731,Loyal Growth,13,2025-02-24,0,14,1291.75,92.2679,0.2872,0.0714,0.8571,5,8,38,2026-03-02,2025-07-18,24,1.0769,99.3654,0.6154,2.7143,0,3,Champions
C00732,Champions,28,2023-11-26,0,13,1961.97,150.9208,0.1229,0.0769,0.3077,5,7,36,2026-03-24,2025-08-12,2,0.4643,70.0704,0.25,2.7692,1,0,Growth Loyalists
C00733,Champions,31,2023-08-27,0,15,2335.54,155.7027,0.099,0.0,0.5333,5,8,39,2026-03-15,2025-07-20,11,0.4839,75.34,0.2581,2.6,0,0,Growth Loyalists
C00734,Loyal Growth,21,2024-06-26,0,17,1448.76,85.2212,0.2475,0.0588,0.7647,6,7,42,2026-03-14,2025-07-01,12,0.8095,68.9886,0.3333,2.4706,0,0,Growth Loyalists
C00735,Champions,26,2024-01-26,0,19,3080.0,162.1053,0.0959,0.0526,0.6316,6,8,55,2026-03-17,2025-05-14,9,0.7308,118.4615,0.3077,2.8947,0,0,Growth Loyalists
C00736,Discount-Led,9,2025-06-26,0,10,453.37,45.337,0.5246,0.1,0.8,5,6,28,2026-02-12,2025-07-08,42,1.1111,50.3744,0.6667,2.8,1,3,Champions
C00737,Loyal Growth,13,2025-02-24,2,14,1333.99,95.285,0.2628,0.0,0.9286,5,8,36,2026-02-25,2025-06-28,29,1.0769,102.6146,0.6154,2.5714,2,3,Champions
C00738,Loyal Growth,21,2024-06-26,1,16,1613.14,100.8213,0.2371,0.0,1.0,5,8,34,2026-03-01,2025-06-10,25,0.7619,76.8162,0.381,2.125,1,0,Growth Loyalists
C00739,Loyal Growth,10,2025-05-26,1,16,1342.47,83.9044,0.3103,0.0625,0.6875,6,7,34,2026-03-02,2025-07-11,24,1.6,134.247,0.7,2.125,1,3,Champions
C00740,Loyal Growth,18,2024-09-25,1,19,1978.67,104.1405,0.2536,0.0,0.7895,6,9,46,2026-03-09,2025-05-09,17,1.0556,109.9261,0.5,2.4211,1,3,Champions
C00741,Champions,29,2023-10-27,0,24,3478.53,144.9388,0.0897,0.0417,0.625,5,10,52,2026-03-14,2025-05-17,12,0.8276,119.9493,0.3448,2.1667,0,0,Growth Loyalists
C00742,Champions,33,2023-06-27,0,16,2583.93,161.4956,0.1186,0.125,0.4375,5,9,49,2026-03-23,2025-04-24,3,0.4848,78.3009,0.2727,3.0625,1,0,Growth Loyalists
C00743,Dormant,10,2025-05-26,0,6,200.35,33.3917,0.3314,0.1667,0.6667,5,3,18,2025-08-08,2025-05-30,230,0.6,20.035,0.3,3.0,2,2,Discount-Driven
C00744,Champions,31,2023-08-27,1,19,3358.91,176.7847,0.1139,0.0526,0.6316,6,9,50,2026-03-19,2025-07-30,7,0.6129,108.3519,0.2903,2.6316,1,0,Growth Loyalists
C00745,High-Value At Risk,25,2024-02-25,0,11,2010.19,182.7445,0.2661,0.0909,0.3636,4,5,28,2025-11-25,2025-04-11,121,0.44,80.4076,0.2,2.5455,0,4,High-Value At Risk
C00746,High-Value At Risk,14,2025-01-25,4,13,2245.76,172.7508,0.2152,0.2308,0.4615,4,5,27,2025-10-26,2025-04-01,151,0.9286,160.4114,0.3571,2.0769,5,4,High-Value At Risk
C00747,Loyal Growth,20,2024-07-26,2,17,1757.88,103.4047,0.2345,0.1176,0.7059,6,8,40,2026-02-28,2025-06-17,26,0.85,87.894,0.4,2.3529,2,0,Growth Loyalists
C00748,High-Value At Risk,18,2024-09-25,1,5,884.97,176.994,0.2486,0.0,0.6,3,3,12,2025-11-17,2025-04-21,129,0.2778,49.165,0.1667,2.4,3,4,High-Value At Risk
C00749,Discount-Led,14,2025-01-25,1,7,296.77,42.3957,0.4975,0.0,0.4286,6,6,16,2026-01-10,2025-06-11,75,0.5,21.1979,0.4286,2.2857,2,2,Discount-Driven
C00750,Dormant,12,2025-03-27,1,9,378.04,42.0044,0.3298,0.0,0.4444,4,5,24,2025-08-07,2025-03-29,231,0.75,31.5033,0.4167,2.6667,2,2,Discount-Driven
C00751,Loyal Growth,17,2024-10-26,0,18,2003.53,111.3072,0.2071,0.1667,0.8889,5,8,40,2026-03-16,2025-06-11,10,1.0588,117.8547,0.4706,2.2222,1,3,Champions
C00752,Loyal Growth,12,2025-03-27,2,12,1247.33,103.9442,0.2327,0.0833,0.6667,5,7,31,2026-03-15,2025-07-23,11,1.0,103.9442,0.5833,2.5833,2,3,Champions
C00753,Loyal Growth,18,2024-09-25,0,15,1575.16,105.0107,0.1958,0.0667,0.8667,4,8,32,2026-03-20,2025-05-13,6,0.8333,87.5089,0.4444,2.1333,0,0,Growth Loyalists
C00754,High-Value At Risk,31,2023-08-27,1,7,1276.92,182.4171,0.1419,0.1429,0.4286,4,4,17,2025-09-03,2025-04-03,204,0.2258,41.191,0.129,2.4286,4,4,High-Value At Risk
C00755,Discount-Led,10,2025-05-26,1,8,425.74,53.2175,0.38,0.125,0.75,4,6,27,2026-03-06,2025-06-30,20,0.8,42.574,0.6,3.375,1,2,Discount-Driven
C00756,Loyal Growth,28,2023-11-26,0,19,1955.29,102.91,0.2766,0.1053,0.8421,5,9,46,2026-03-13,2025-05-02,13,0.6786,69.8318,0.3214,2.4211,0,0,Growth Loyalists
C00757,Loyal Growth,15,2024-12-25,1,22,2324.0,105.6364,0.2407,0.0455,0.9091,5,11,60,2026-03-01,2025-05-17,25,1.4667,154.9333,0.7333,2.7273,1,3,Champions
C00758,Dormant,9,2025-06-26,2,1,41.71,41.71,0.2953,0.0,0.0,1,1,1,2025-07-15,2025-07-15,254,0.1111,4.6344,0.1111,1.0,2,1,Dormant
C00759,Champions,24,2024-03-27,1,20,3490.98,174.549,0.089,0.0,0.4,6,10,48,2026-03-15,2025-06-18,11,0.8333,145.4575,0.4167,2.4,1,0,Growth Loyalists
C00760,High-Value At Risk,30,2023-09-26,4,9,1478.1,164.2333,0.2251,0.3333,0.3333,4,4,25,2025-09-23,2025-04-09,184,0.3,49.27,0.1333,2.7778,8,4,High-Value At Risk
C00761,Discount-Led,22,2024-05-27,2,12,537.98,44.8317,0.4747,0.0833,0.9167,5,8,30,2026-01-23,2025-05-11,62,0.5455,24.4536,0.3636,2.5,2,2,Discount-Driven
C00762,Champions,29,2023-10-27,1,15,2662.85,177.5233,0.1039,0.2,0.6,5,7,29,2026-03-19,2025-07-30,7,0.5172,91.8224,0.2414,1.9333,1,0,Growth Loyalists
C00763,Champions,33,2023-06-27,0,14,2278.96,162.7829,0.1225,0.0714,0.5714,6,6,31,2026-03-17,2025-10-14,9,0.4242,69.0594,0.1818,2.2143,0,0,Growth Loyalists
C00764,Champions,20,2024-07-26,0,15,2124.73,141.6487,0.1279,0.0667,0.4,6,8,38,2026-03-17,2025-07-21,9,0.75,106.2365,0.4,2.5333,1,0,Growth Loyalists
C00765,Dormant,19,2024-08-26,0,4,160.99,40.2475,0.382,0.25,0.25,4,2,5,2025-05-31,2025-04-03,299,0.2105,8.4732,0.1053,1.25,0,1,Dormant
C00766,Champions,25,2024-02-25,1,20,3560.74,178.037,0.0923,0.0,0.5,6,9,35,2026-03-16,2025-06-25,10,0.8,142.4296,0.36,1.75,1,0,Growth Loyalists
C00767,Loyal Growth,11,2025-04-26,0,25,2438.44,97.5376,0.2407,0.08,0.72,5,8,78,2026-03-07,2025-06-27,19,2.2727,221.6764,0.7273,3.12,0,3,Champions
C00768,Champions,25,2024-02-25,0,13,1891.5,145.5,0.1267,0.0,0.5385,5,6,36,2026-03-18,2025-09-20,8,0.52,75.66,0.24,2.7692,0,0,Growth Loyalists
C00769,Champions,19,2024-08-26,0,22,3475.51,157.9777,0.1228,0.0,0.5455,6,9,53,2026-03-22,2025-07-10,4,1.1579,182.9216,0.4737,2.4091,0,0,Growth Loyalists
C00770,Discount-Led,20,2024-07-26,0,10,418.67,41.867,0.4604,0.0,0.6,4,7,27,2026-02-04,2025-04-26,50,0.5,20.9335,0.35,2.7,0,2,Discount-Driven
C00771,Loyal Growth,20,2024-07-26,3,12,1143.81,95.3175,0.2182,0.0,0.9167,4,7,26,2026-03-13,2025-06-21,13,0.6,57.1905,0.35,2.1667,3,0,Growth Loyalists
C00772,Discount-Led,24,2024-03-27,0,10,477.71,47.771,0.4262,0.3,0.8,3,6,21,2026-03-01,2025-06-04,25,0.4167,19.9046,0.25,2.1,2,2,Discount-Driven
C00773,Discount-Led,8,2025-07-26,1,4,179.13,44.7825,0.4756,0.0,0.25,3,4,9,2026-01-11,2025-09-18,74,0.5,22.3912,0.5,2.25,1,1,Dormant
C00774,Dormant,16,2024-11-25,0,3,147.25,49.0833,0.4737,0.3333,0.3333,3,3,8,2025-09-12,2025-04-16,195,0.1875,9.2031,0.1875,2.6667,9,1,Dormant
C00775,Champions,20,2024-07-26,1,11,1789.95,162.7227,0.141,0.1818,0.7273,4,7,35,2026-03-19,2025-09-17,7,0.55,89.4975,0.35,3.1818,2,0,Growth Loyalists
C00776,Dormant,7,2025-08-26,1,3,148.92,49.64,0.3885,0.3333,0.6667,2,2,7,2025-09-05,2025-08-27,202,0.4286,21.2743,0.2857,2.3333,4,1,Dormant
C00777,Discount-Led,23,2024-04-26,1,8,351.04,43.88,0.546,0.125,1.0,4,4,22,2026-01-02,2025-05-04,83,0.3478,15.2626,0.1739,2.75,2,2,Discount-Driven
C00778,Champions,20,2024-07-26,4,16,2756.26,172.2662,0.0814,0.0625,0.625,6,7,49,2026-03-14,2025-07-04,12,0.8,137.813,0.35,3.0625,4,0,Growth Loyalists
C00779,Discount-Led,10,2025-05-26,0,12,586.93,48.9108,0.4516,0.1667,1.0,6,8,26,2026-03-02,2025-07-31,24,1.2,58.693,0.8,2.1667,2,3,Champions
C00780,Dormant,13,2025-02-24,0,5,174.12,34.824,0.4675,0.0,0.4,2,3,19,2025-08-25,2025-04-15,213,0.3846,13.3938,0.2308,3.8,1,1,Dormant
C00781,Loyal Growth,16,2024-11-25,0,7,713.26,101.8943,0.2604,0.0,0.8571,4,5,14,2026-03-13,2025-07-06,13,0.4375,44.5788,0.3125,2.0,0,0,Growth Loyalists
C00782,Dormant,12,2025-03-27,0,1,24.7,24.7,0.4401,1.0,0.0,1,1,1,2025-07-09,2025-07-09,260,0.0833,2.0583,0.0833,1.0,4,1,Dormant
C00783,High-Value At Risk,35,2023-04-27,3,16,3072.93,192.0581,0.209,0.25,0.5,5,4,33,2025-08-25,2025-04-05,213,0.4571,87.798,0.1143,2.0625,5,4,High-Value At Risk
C00784,Discount-Led,24,2024-03-27,1,11,478.94,43.54,0.4239,0.1818,0.7273,3,6,25,2025-12-31,2025-05-08,85,0.4583,19.9558,0.25,2.2727,1,2,Discount-Driven
C00785,Dormant,18,2024-09-25,0,8,339.79,42.4738,0.348,0.25,0.25,5,3,18,2025-05-01,2025-03-28,329,0.4444,18.8772,0.1667,2.25,1,1,Dormant
C00786,Loyal Growth,22,2024-05-27,1,7,801.61,114.5157,0.1734,0.0,0.8571,5,6,24,2026-03-19,2025-06-29,7,0.3182,36.4368,0.2727,3.4286,1,0,Growth Loyalists
C00787,Dormant,17,2024-10-26,2,2,61.85,30.925,0.461,0.5,0.5,2,2,3,2025-06-14,2025-04-02,285,0.1176,3.6382,0.1176,1.5,2,1,Dormant
C00788,Loyal Growth,14,2025-01-25,1,10,822.86,82.286,0.2655,0.2,1.0,6,6,20,2026-03-01,2025-08-14,25,0.7143,58.7757,0.4286,2.0,3,3,Champions
C00789,Discount-Led,20,2024-07-26,0,10,475.63,47.563,0.4709,0.2,0.9,6,8,21,2026-01-08,2025-06-05,77,0.5,23.7815,0.4,2.1,2,2,Discount-Driven
C00790,Discount-Led,19,2024-08-26,0,9,438.73,48.7478,0.4186,0.0,0.6667,5,5,22,2026-01-30,2025-05-11,55,0.4737,23.0911,0.2632,2.4444,1,2,Discount-Driven
C00791,Loyal Growth,22,2024-05-27,0,17,1985.04,116.7671,0.2364,0.0588,0.8824,6,8,39,2026-03-02,2025-06-27,24,0.7727,90.2291,0.3636,2.2941,0,0,Growth Loyalists
C00792,Loyal Growth,13,2025-02-24,0,14,1216.19,86.8707,0.2371,0.1429,0.8571,5,11,27,2026-03-14,2025-04-21,12,1.0769,93.5531,0.8462,1.9286,0,3,Champions
C00793,Loyal Growth,25,2024-02-25,0,16,1715.92,107.245,0.2077,0.0625,0.875,5,9,39,2026-03-17,2025-06-08,9,0.64,68.6368,0.36,2.4375,0,0,Growth Loyalists
C00794,Champions,25,2024-02-25,0,13,2082.17,160.1669,0.1009,0.0,0.3077,6,8,27,2026-03-19,2025-08-17,7,0.52,83.2868,0.32,2.0769,0,0,Growth Loyalists
C00795,Champions,21,2024-06-26,0,10,1692.24,169.224,0.1098,0.0,0.4,6,6,29,2026-03-20,2025-08-01,6,0.4762,80.5829,0.2857,2.9,0,0,Growth Loyalists
C00796,Loyal Growth,20,2024-07-26,2,5,401.08,80.216,0.2899,0.0,0.8,3,4,9,2026-03-15,2025-07-09,11,0.25,20.054,0.2,1.8,2,2,Discount-Driven
C00797,Champions,20,2024-07-26,0,11,1860.71,169.1555,0.0769,0.0909,0.6364,5,6,14,2026-03-17,2025-09-24,9,0.55,93.0355,0.3,1.2727,0,0,Growth Loyalists
C00798,Champions,34,2023-05-28,0,19,3250.08,171.0568,0.1071,0.0526,0.6842,6,7,37,2026-03-14,2025-07-15,12,0.5588,95.5906,0.2059,1.9474,0,0,Growth Loyalists
C00799,Discount-Led,12,2025-03-27,2,8,407.56,50.945,0.4615,0.125,0.75,6,5,26,2026-02-05,2025-05-05,49,0.6667,33.9633,0.4167,3.25,4,2,Discount-Driven
C00800,Discount-Led,20,2024-07-26,1,7,227.32,32.4743,0.4748,0.4286,0.5714,4,5,18,2026-03-06,2025-05-22,20,0.35,11.366,0.25,2.5714,3,2,Discount-Driven
C00801,Discount-Led,8,2025-07-26,0,9,524.86,58.3178,0.4248,0.3333,0.8889,3,4,16,2026-01-10,2025-09-09,75,1.125,65.6075,0.5,1.7778,1,2,Discount-Driven
C00802,Loyal Growth,15,2024-12-25,1,20,2045.79,102.2895,0.225,0.1,0.8,5,9,50,2026-03-02,2025-06-15,24,1.3333,136.386,0.6,2.5,1,3,Champions
C00803,Dormant,10,2025-05-26,3,4,211.82,52.955,0.33,0.0,0.5,3,2,9,2025-06-14,2025-05-30,285,0.4,21.182,0.2,2.25,7,1,Dormant
C00804,Discount-Led,22,2024-05-27,0,10,465.82,46.582,0.504,0.0,1.0,4,8,16,2025-12-30,2025-04-12,86,0.4545,21.1736,0.3636,1.6,1,2,Discount-Driven
C00805,Champions,23,2024-04-26,0,18,3202.82,177.9344,0.0992,0.0,0.5556,6,7,46,2026-03-23,2025-08-18,3,0.7826,139.253,0.3043,2.5556,0,0,Growth Loyalists
C00806,Champions,16,2024-11-25,0,19,3211.6,169.0316,0.0849,0.1579,0.4737,6,8,52,2026-03-20,2025-07-26,6,1.1875,200.725,0.5,2.7368,1,0,Growth Loyalists
C00807,Discount-Led,21,2024-06-26,0,9,425.1,47.2333,0.4257,0.4444,1.0,5,5,22,2026-02-03,2025-05-24,51,0.4286,20.2429,0.2381,2.4444,1,2,Discount-Driven
C00808,Champions,18,2024-09-25,0,15,2365.32,157.688,0.0601,0.1333,0.4667,6,8,39,2026-03-17,2025-06-07,9,0.8333,131.4067,0.4444,2.6,1,0,Growth Loyalists
C00809,High-Value At Risk,13,2025-02-24,0,10,1898.35,189.835,0.2438,0.4,0.4,5,4,19,2025-09-17,2025-04-10,190,0.7692,146.0269,0.3077,1.9,1,4,High-Value At Risk
C00810,Dormant,7,2025-08-26,1,3,106.07,35.3567,0.3498,0.3333,0.6667,2,2,6,2025-09-14,2025-08-27,193,0.4286,15.1529,0.2857,2.0,3,1,Dormant
C00811,Champions,32,2023-07-28,1,21,3599.09,171.3852,0.0775,0.0952,0.3333,6,9,52,2026-03-16,2025-07-01,10,0.6562,112.4716,0.2812,2.4762,1,0,Growth Loyalists
C00812,Champions,36,2023-03-28,1,13,2190.52,168.5015,0.1217,0.0769,0.6923,6,7,30,2026-03-21,2025-08-15,5,0.3611,60.8478,0.1944,2.3077,1,0,Growth Loyalists
C00813,Dormant,7,2025-08-26,0,4,229.49,57.3725,0.3547,0.25,0.5,4,2,13,2025-09-28,2025-08-27,179,0.5714,32.7843,0.2857,3.25,3,1,Dormant
C00814,Discount-Led,19,2024-08-26,0,12,470.8,39.2333,0.4963,0.0,1.0,5,8,37,2026-02-16,2025-05-07,38,0.6316,24.7789,0.4211,3.0833,0,2,Discount-Driven
C00815,Champions,27,2023-12-27,0,15,2321.34,154.756,0.1273,0.0,0.6,4,7,40,2026-03-15,2025-08-23,11,0.5556,85.9756,0.2593,2.6667,0,0,Growth Loyalists
C00816,Dormant,7,2025-08-26,4,2,80.67,40.335,0.3832,0.0,0.5,2,2,7,2025-10-01,2025-09-01,176,0.2857,11.5243,0.2857,3.5,6,1,Dormant
C00817,Dormant,11,2025-04-26,1,4,192.43,48.1075,0.3196,0.25,0.5,3,3,6,2025-08-25,2025-05-07,213,0.3636,17.4936,0.2727,1.5,2,1,Dormant
C00818,High-Value At Risk,13,2025-02-24,0,7,1299.93,185.7043,0.2482,0.1429,0.4286,2,5,17,2025-11-25,2025-04-05,121,0.5385,99.9946,0.3846,2.4286,0,4,High-Value At Risk
C00819,Discount-Led,8,2025-07-26,1,10,357.06,35.706,0.4753,0.1,1.0,5,5,29,2026-02-13,2025-09-08,41,1.25,44.6325,0.625,2.9,2,3,Champions
C00820,Loyal Growth,19,2024-08-26,0,13,1446.29,111.2531,0.2078,0.0,0.7692,4,6,32,2026-02-27,2025-07-09,27,0.6842,76.1205,0.3158,2.4615,0,0,Growth Loyalists
C00821,Champions,33,2023-06-27,0,15,2287.34,152.4893,0.0894,0.0,0.4,6,7,40,2026-03-16,2025-08-03,10,0.4545,69.3133,0.2121,2.6667,0,0,Growth Loyalists
C00822,Discount-Led,10,2025-05-26,0,8,302.91,37.8638,0.5377,0.125,0.875,3,5,15,2026-02-23,2025-07-01,31,0.8,30.291,0.5,1.875,0,2,Discount-Driven
C00823,Loyal Growth,27,2023-12-27,1,11,1040.37,94.5791,0.2491,0.0,0.9091,6,8,23,2026-03-05,2025-06-27,21,0.4074,38.5322,0.2963,2.0909,1,0,Growth Loyalists
C00824,Discount-Led,20,2024-07-26,0,9,451.52,50.1689,0.4184,0.2222,0.4444,5,6,18,2026-01-31,2025-05-09,54,0.45,22.576,0.3,2.0,3,2,Discount-Driven
C00825,Dormant,10,2025-05-26,0,1,36.52,36.52,0.5362,1.0,1.0,1,1,3,2025-10-24,2025-10-24,153,0.1,3.652,0.1,3.0,3,1,Dormant
C00826,Champions,20,2024-07-26,0,14,2345.59,167.5421,0.1318,0.2143,0.3571,5,8,38,2026-03-21,2025-06-03,5,0.7,117.2795,0.4,2.7143,0,0,Growth Loyalists
C00827,Discount-Led,16,2024-11-25,1,5,203.28,40.656,0.436,0.0,0.8,4,4,12,2026-03-08,2025-08-07,18,0.3125,12.705,0.25,2.4,1,2,Discount-Driven
C00828,Loyal Growth,23,2024-04-26,1,10,899.9,89.99,0.228,0.0,0.8,4,6,21,2026-02-25,2025-06-09,29,0.4348,39.1261,0.2609,2.1,1,0,Growth Loyalists
C00829,Dormant,15,2024-12-25,6,5,209.01,41.802,0.3429,0.0,0.4,2,2,8,2025-06-29,2025-04-01,270,0.3333,13.934,0.1333,1.6,10,1,Dormant
C00830,Loyal Growth,12,2025-03-27,0,17,1832.75,107.8088,0.2584,0.0,0.7647,5,10,38,2026-03-05,2025-06-20,21,1.4167,152.7292,0.8333,2.2353,0,3,Champions
C00831,Discount-Led,11,2025-04-26,0,3,128.48,42.8267,0.4331,0.3333,1.0,2,3,6,2025-12-29,2025-05-23,87,0.2727,11.68,0.2727,2.0,2,1,Dormant
C00832,High-Value At Risk,13,2025-02-24,0,16,2947.76,184.235,0.1571,0.1875,0.625,5,5,33,2025-12-03,2025-04-15,113,1.2308,226.7508,0.3846,2.0625,3,4,High-Value At Risk
C00833,Loyal Growth,21,2024-06-26,2,14,1516.84,108.3457,0.2184,0.0714,0.7857,6,8,35,2026-03-15,2025-07-28,11,0.6667,72.2305,0.381,2.5,2,0,Growth Loyalists
C00834,Discount-Led,13,2025-02-24,0,8,367.43,45.9288,0.4541,0.0,0.75,4,5,15,2026-02-28,2025-06-18,26,0.6154,28.2638,0.3846,1.875,0,2,Discount-Driven
C00835,Discount-Led,22,2024-05-27,0,10,478.73,47.873,0.3546,0.0,0.7,4,5,19,2025-12-25,2025-05-16,91,0.4545,21.7605,0.2273,1.9,1,2,Discount-Driven
C00836,Discount-Led,20,2024-07-26,0,11,518.38,47.1255,0.4395,0.0,0.8182,6,7,24,2026-02-22,2025-04-16,32,0.55,25.919,0.35,2.1818,0,2,Discount-Driven
C00837,Discount-Led,21,2024-06-26,0,11,490.41,44.5827,0.4674,0.1818,0.7273,3,6,38,2026-01-08,2025-06-07,77,0.5238,23.3529,0.2857,3.4545,1,2,Discount-Driven
